# agmsg fork hunk ledger (Issue #254 / #222)
# base-merge: 3d06318
# base-fork: 7ea795e93683b0e7ede0fabf017fe503fcfe6aea
# base-upstream: e58dbafad5a84be625f070385bb0c076c3daa4db
# command: GIT_CONFIG_GLOBAL=/dev/null GIT_CONFIG_SYSTEM=/dev/null git -c diff.algorithm=myers -c core.quotePath=false diff -U0 --inter-hunk-context=0 --no-color --no-ext-diff --no-textconv 3d06318 7ea795e93683b0e7ede0fabf017fe503fcfe6aea
# git-version: 2.54.0
# precondition: `git config --list --show-origin | grep -c '\bdiff\.'` must be 0
# expected-hunks: 734
# expected-files: 267
# expected-digest: 258a1e93df7db7fe06334c5d8bb70517e96221b0ea5be9b63bd09b93a42589f1
#                  grep -v '^#' <ledger> | cut -f1 | LC_ALL=C sort | shasum -a 256
#                  (LF-separated AND LF-terminated; see the design doc for the byte-level spec)
# NOTE: the count depends on this exact command AND on git config. -U3:484, -U10:404,
#       -w:742, diff.interHunkContext=10:450, core.quotePath=true changes one non-ASCII path.
#       Trust expected-hunks/expected-digest, not your own diff.
#
# columns: hunk_id  path  owner  disposition  rationale  public_dep  regression  conflict_risk  assignee  status
fab7b1052566e078	docs/decisions/2026-08-11T124720_scale-exporter-work-queue-boundary.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
7dba94ff73945737	docs/decisions/2026-08-11T192614_gh-write-owner-guard.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
be9c9e4c249dbebd	docs/decisions/2026-08-14T131041_issue-23-derived-agent.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
a75398923c524cca	docs/decisions/2026-08-17T060000_codex不在期間のClaude単独運用とmerge方針.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
14096ba9664822e5	docs/decisions/2026-08-20T170319_issue-92-team-work-rollout.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
47bd175b7b32d412	docs/decisions/2026-08-21T114715_issue-101-blocked-state-ready.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
5621e105a19cac3b	docs/decisions/2026-08-21T174508_issue-103-roster-normalizer.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
8cbfbcec11723ea4	docs/decisions/2026-08-21T203441_issue-97-102-dispatch-recovery-g4.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
1091c302b81dc5fd	docs/decisions/2026-08-21T210215_issue-102-g4-implementation-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
c40a8eb280d91fd7	docs/decisions/2026-08-22T141536_issue-116-git-push-ssh-alias-guard.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
9e1ad564f3aca102	docs/decisions/2026-08-22T181337_issue-119-multiteam-actas-subscription.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
166e799035755a8a	docs/decisions/2026-08-23T230831_issue-128-launcher-flake-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
620b694357b271c0	docs/decisions/2026-08-24T081841_issue-88-ready-deadline.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
b0ddb6f81307b8e2	docs/decisions/2026-08-25T140818_issue-145-b-invalid-utf8-repair.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
4220381cfe38a9fd	docs/decisions/2026-08-26T091709_r1-test-harness-environment-isolation.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
b9b9b4cb85bcc6d4	docs/decisions/2026-08-27T090957_issue-210-g4-reconcile-closeout-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
7314f3344fc725e4	docs/decisions/2026-08-27T090957_issue-211-g4-reblock-transition-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
0d0ab69189e41b8d	docs/decisions/2026-08-27T110605_issue-214-gh-owner-guard-path-activation-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
bb482fab33ae63b7	docs/decisions/2026-09-04T182436_issue-219-symlinked-startup-file-update-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
bfc33446aab34fcf	docs/decisions/2026-09-04T204406_issue-221-nonexact-whoami-account-selection-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
6f5c78ddbf4a580f	docs/decisions/2026-09-04T230624_issue-209-g4-transition-required-quiescent-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
d11c1b1582b697ae	docs/decisions/2026-09-05T030329_issue-223-delivery-gate-runtime-initialization-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
54fbf3ce0a7ab510	docs/decisions/2026-09-05T100910_issue-230-watch-gate-release-resilience-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
b836c3800e51d037	docs/decisions/2026-09-05T125720_issue-230-pr233-event-order-diagnosis.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
e01d27e0ef092501	docs/decisions/2026-09-05T150240_issue-236-pm-execution-boundary.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
aa1b7e0719fd8c15	docs/decisions/2026-09-05T174503_issue-236-native-tui-hook-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
f4dac06a068ac52e	docs/decisions/2026-09-05T205739_issue-236-claim-schema-integration.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
e97a9a2bd4476a7c	docs/decisions/2026-09-05T224258_issue-236-p2-pilot.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
983c86d214b0b5f7	docs/decisions/2026-09-05T231020_issue-222-forward-inventory.json	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
d09bee2452accad8	docs/decisions/2026-09-05T231020_issue-222-responsibility-contract.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
de447b3927f7181c	docs/decisions/2026-09-05T231020_issue-222-reverse-inventory.json	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
75fb7fa03ed8a396	docs/decisions/2026-09-05T235514_issue-246-registration-query.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
e2bbb93d0985e419	docs/decisions/2026-09-05T235514_issue-247-owner-query.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
81aa8b66167c9ef3	docs/plan/2026-08-14_issue-10-gh-write-owner-guard.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
f779834f00f16116	docs/plan/2026-08-14_issue-22-safe-dir-sync.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
56c8fe9b96ba9472	docs/plan/2026-08-14_issue-28_dependency-audit.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
26a7f02c4cdd1aec	docs/plan/2026-08-14_issue-3-git-push-owner-guard.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
ee66e0cbaa9621d2	docs/plan/2026-08-14_issue-7-and-17-reset-flags.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
cde6b5c7837cca65	docs/plan/2026-08-16_issue-63-gh-default-destination-failure.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
ddef00120b35b6b7	docs/plan/2026-08-16_issue-65-codex-sessionstart-json.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
a3a48f7f88d76016	docs/plan/2026-08-16_issue-67-gh-rerun-guard.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
33c33e1ea3513b38	docs/plan/2026-08-21_issue-88-hang-artifact-verification.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
e403a96b77483de3	docs/plan/2026-08-22_issue-98-roster-check-verification.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
5e8a57848c89ee56	docs/plan/2026-08-25_issue-155-gh-label-create-guard.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
28bc8a3d891c28d1	docs/plan/2026-08-25_issue-162-bridge-metadata-identity.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
f9753b873bbb1c9b	docs/plan/2026-08-26_issue-164-pr3-writer-gate.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
2a582e5075d2c8e6	docs/plan/2026-08-26_issue-168-watch-runtime-db-preflight.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
7a1e278d29ab2862	docs/plan/2026-08-26_issue-169-codex-monitor-launcher-teardown.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
5f3dd08e1111f50f	docs/plan/2026-08-26_issue-169-windows-diagnostic-repair.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
ce0b6093c2a9aee0	docs/plan/2026-08-26_issue-169-windows-teardown-evidence.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
0a57cd2bb4e09601	docs/plan/2026-08-26_issue-171-bats-storage-isolation.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
f207fd752fb93691	docs/plan/2026-08-26_issue-175-delivery-status-tristate.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
1ed4e17ebb764247	docs/superpowers/plans/2026-08-11-issue-15-core-tag-sync-diagnostic.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
1b10e1c034160738	docs/superpowers/plans/2026-08-11-issue-4-bsd-awk-newlines.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
c3a1fe112e6f97c3	docs/superpowers/plans/2026-08-14-message-claim-ack.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
0d0b884dbaa91af6	docs/superpowers/plans/2026-08-14-upstream-main-sync.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
f63f6f472a76b2d6	docs/superpowers/plans/2026-08-15-delivery-capability-json.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
49726c47de9666a5	docs/superpowers/plans/2026-08-15-gh-pr-ready-guard.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
11c742de4c1087d9	docs/superpowers/plans/2026-08-15-git-push-quiet-option.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
cad5ef4828e2dd69	docs/superpowers/plans/2026-08-15-preinstalled-git-guard-fixtures.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
6237f88281eee832	docs/superpowers/plans/2026-08-15-role-overlay-capability-contract.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
29a9815ae926be51	docs/superpowers/plans/2026-08-15-roster-json-contract.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
893414d1f5dfff15	docs/superpowers/plans/2026-08-15-team-work-contract.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
35d8140bd5872f42	docs/superpowers/plans/2026-08-15-team-work-lease.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
b5d6c5e42bf92956	docs/superpowers/plans/2026-08-15-team-work-live-audit.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
9363f05b84de0bbc	docs/superpowers/plans/2026-08-15-team-work-reconciler-dispatch.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
c2a1d412b81218c0	docs/superpowers/plans/2026-08-20-issue-91-lock-test-isolation.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
3e117d9e710d8fbd	docs/superpowers/plans/2026-08-20-issue-99-model-sync.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
af7ef872e8a1cd3f	docs/superpowers/plans/2026-08-21-issue-102-g4-audit.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
035185cae880c53d	docs/superpowers/plans/2026-08-21-issue-97-dispatch-recovery.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
c96abcd87800ce7f	docs/superpowers/plans/2026-08-21_17-45-08-issue-103-roster-normalizer.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
8fd4c0de3c09f71d	docs/superpowers/plans/2026-08-22-issue-102-g4-phase-1b.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
efb25c1dcbaef8cf	docs/superpowers/specs/2026-08-11-issue-15-core-tag-sync-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
81af4afe03e4fa3d	docs/superpowers/specs/2026-08-14-message-claim-ack-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
baf671cf9ff64790	docs/superpowers/specs/2026-08-15-delivery-capability-json-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
47953cd0c6921853	docs/superpowers/specs/2026-08-15-roster-json-contract-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
840b5193c32a5f5a	docs/superpowers/specs/2026-08-15-team-work-contract-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
a8c85b67f7d78a17	docs/superpowers/specs/2026-08-15-team-work-lease-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
00a83a278e6ec626	docs/superpowers/specs/2026-08-15-team-work-live-audit-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
03cbe0e439928e58	docs/superpowers/specs/2026-08-15-team-work-reconciler-dispatch-design.md	agguild	port	fork-owned record of its own decisions; not an upstream concern					classified
80fe5c6f3dbc17ad	install.sh	official	adopt	safe-dir-sync.sh と startup-path-resolver.sh の読み込み。どちらも official	none	needed	no	agmsg_architect_claude	classified
ed7150a789cca3eb	install.sh	official	adopt	書き込み先パスを cygpath で変換する。MSYS2 での一般のパス不整合の修正	none	needed	no	agmsg_architect_claude	classified
0f0f3b6baa24c2ee	install.sh	agguild	port	git push の宛先ガードの設置。fork のアカウント分離	none	needed	no	agmsg_architect_claude	classified
735c20f68b70d611	install.sh	official	adopt	再帰同期である旨の説明。safe_dir_sync への切り替えと対で official	none	needed	no	agmsg_architect_claude	classified
1d62f814dca0809e	install.sh	official	adopt	--update 経路を safe_dir_sync へ。実行中の watcher を truncate しない一般の修正	none	needed	no	agmsg_architect_claude	classified
f27faa66be48ff53	install.sh	agguild	port	guards/ への chmod。fork のアカウント分離	none	needed	no	agmsg_architect_claude	classified
a8c5aca55d2fea1d	install.sh	agguild	port	ガードの設置呼び出し。fork のアカウント分離	none	needed	no	agmsg_architect_claude	classified
8e9cde2ef08c4552	install.sh	official	adopt	再帰同期である旨の説明（新規インストール側）。safe_dir_sync と対で official	none	needed	no	agmsg_architect_claude	classified
33eb6e919831783c	install.sh	official	adopt	新規インストール側も safe_dir_sync へ。--update 経路と挙動を揃える一般の修正	none	needed	no	agmsg_architect_claude	classified
5a44366f6a6fe6ff	install.sh	agguild	port	guards/ への chmod（新規インストール側）。fork のアカウント分離	none	needed	no	agmsg_architect_claude	classified
c3785ea198c825f6	install.sh	agguild	port	ガードの設置呼び出し（新規インストール側）。fork のアカウント分離	none	needed	no	agmsg_architect_claude	classified
960a97ebb9dd1670	scripts/actas-claim.sh								unclassified
e1f0b71edef884dd	scripts/actas-claim.sh								unclassified
e4d380d2a1b010de	scripts/actas-claim.sh								unclassified
0067766b5a89380a	scripts/actas-claim.sh								unclassified
14d2fa1e45d009de	scripts/actas-claim.sh								unclassified
53779d1b41370377	scripts/actas-claim.sh								unclassified
1a487cfbfd12fe79	scripts/actas-claim.sh								unclassified
c680f057de8ba823	scripts/actas-claim.sh								unclassified
dcb501a9456b2c28	scripts/api.sh								unclassified
ffd11d1cc087e1ed	scripts/api.sh								unclassified
c889909e00250a1e	scripts/api.sh								unclassified
b079760e63d40fca	scripts/api.sh								unclassified
adad748e17ae2a42	scripts/api.sh								unclassified
99a52065e75031ca	scripts/api.sh								unclassified
3e2fa87beb8bd90e	scripts/check-inbox.sh								unclassified
41265ac3f5b6b92e	scripts/check-inbox.sh								unclassified
a0a1a140018f3401	scripts/claim.sh								unclassified
4480542fd7d514d9	scripts/delivery.sh								unclassified
debb3d7b1f8763a3	scripts/delivery.sh								unclassified
18be5274b8dd46e9	scripts/delivery.sh								unclassified
c06684aa21630461	scripts/delivery.sh								unclassified
4f2ea7ebe57eef91	scripts/delivery.sh								unclassified
f1b9aabcc88ec1b1	scripts/delivery.sh								unclassified
877410922fba7a56	scripts/delivery.sh								unclassified
354f9059f19391d8	scripts/delivery.sh								unclassified
0d61c3cf1247db67	scripts/despawn.sh								unclassified
1754d655e551c56c	scripts/despawn.sh								unclassified
86a4eb1b28952335	scripts/despawn.sh								unclassified
1d010f9b35ebadf2	scripts/despawn.sh								unclassified
67b3849d2212c66e	scripts/despawn.sh								unclassified
dfc2318680b893f5	scripts/despawn.sh								unclassified
845ce8375f7abe3b	scripts/despawn.sh								unclassified
e15ce555a28f6b00	scripts/despawn.sh								unclassified
c55af21598cbef20	scripts/despawn.sh								unclassified
6535593211f6fbe8	scripts/drivers/storage/sqlite.sh	agguild	port	lib/utf8.sh の読み込み。同ファイルと agmsg_sanitize_utf8 は上流に無い	none	needed	no	agmsg_architect_claude	classified
250dbea6081ce1b4	scripts/drivers/storage/sqlite.sh	official	adopt	LC_ALL=C が要る理由の説明。BSD tr が不正バイト列で落ちる一般の不具合について	none	needed	no	agmsg_architect_claude	classified
afd249817803acf9	scripts/drivers/storage/sqlite.sh	official	adopt	tr -d に LC_ALL=C を付ける。BSD tr が不正な UTF-8 で異常終了する不具合の修正	none	needed	no	agmsg_architect_claude	classified
a0b5b84bdc42b706	scripts/drivers/storage/sqlite.sh	agguild	port	LC_ALL=C の付与と _sqlite_display_data の追加。同関数は agmsg_sanitize_utf8 を呼び単独適用不可	none	needed	no	agmsg_architect_claude	classified
ea1f4f2b66ad37a3	scripts/drivers/storage/sqlite.sh	agguild	port	message_receipts / message_claims の作成。delivery gate 用で上流に無い	none	needed	no	agmsg_architect_claude	classified
5d29bab60dfa7632	scripts/drivers/storage/sqlite.sh	official	adopt	初回 insert の 2>&1 を外し SQLite の stderr を原因報告へ残す。一般の正しさ	none	needed	no	agmsg_architect_claude	classified
a84a549ae8976404	scripts/drivers/storage/sqlite.sh	agguild	port	_sqlite_data を _sqlite_display_data へ。呼び先が fork 追加で単独適用不可	none	needed	no	agmsg_architect_claude	classified
4db40bbfe92d7bef	scripts/drivers/storage/sqlite.sh	agguild	port	storage_record_receipts の追加。delivery gate の受領記録で上流に無い	none	needed	no	agmsg_architect_claude	classified
e088c1698d413ca3	scripts/drivers/storage/sqlite.sh	agguild	port	_sqlite_data を _sqlite_display_data へ。呼び先が fork 追加で単独適用不可	none	needed	no	agmsg_architect_claude	classified
fc13b7aebfe35211	scripts/drivers/storage/sqlite.sh	official	adopt	JSON 抽出の tr にも LC_ALL=C を付ける。同じ不具合の残りの箇所	none	needed	no	agmsg_architect_claude	classified
805e459ab008657d	scripts/drivers/types/claude-code/template.md								unclassified
766f019868735fc3	scripts/drivers/types/claude-code/template.md								unclassified
bea58ce3724ea6aa	scripts/drivers/types/claude-code/template.md								unclassified
